Year,Month,Day,Discharge
1992,12,26,967.72
1992,12,27,941.41
1992,12,28,950.61
1992,12,29,907.89
1992,12,30,900.63
1992,12,31,940.44
1993,1,1,1029.68
1993,1,2,1079.31
1993,1,3,1068.78
1993,1,4,1068.78
1993,1,5,1096.22
1993,1,6,1114.24
1993,1,7,1192.27
1993,1,8,1143.44
1993,1,9,1064.75
1993,1,10,1029.28
1993,1,11,984.99
1993,1,12,1013.71
1993,1,13,1112.81
1993,1,14,1143.33
1993,1,15,1006.14
1993,1,16,1038.03
1993,1,17,1134.65
1993,1,18,1145.43
1993,1,19,1145.43
1993,1,20,1134.65
1993,1,21,1134.65
1993,1,22,1072.67
1993,1,23,1062.55
1993,1,24,1070.51
1993,1,25,1049.85
1993,1,26,1133.8
1993,1,27,1156.25
1993,1,28,1156.25
1993,1,29,1098.62
1993,1,30,1086.61
1993,1,31,1150.63
1993,2,1,1156.25
1993,2,2,1156.25
1993,2,3,1156.25
1993,2,4,1156.25
1993,2,5,1128.29
1993,2,6,1163.22
1993,2,7,1181.65
1993,2,8,1145.43
1993,2,9,1162.56
1993,2,10,1123.92
1993,2,11,1113.22
1993,2,12,1102.56
1993,2,13,1117.57
1993,2,14,1149.78
1993,2,15,1156.25
1993,2,16,1156.25
1993,2,17,1156.25
1993,2,18,1156.25
1993,2,19,1178.01
1993,2,20,1199.84
1993,2,21,1171.53
1993,2,22,1143.33
1993,2,23,1154.12
1993,2,24,1154.12
1993,2,25,1143.33
1993,2,26,1143.33
1993,2,27,1182.46
1993,2,28,1221.91
1993,3,1,1210.86
1993,3,2,1058.34
1993,3,3,1529.82
1993,3,4,1477.44
1993,3,5,1156.25
1993,3,6,1182.4
1993,3,7,1208.69
1993,3,8,1208.69
1993,3,9,1215.3
1993,3,10,1221.91
1993,3,11,1292.12
1993,3,12,1237.48
1993,3,13,1208.69
1993,3,14,1208.69
1993,3,15,1248.65
1993,3,16,1293.28
1993,3,17,1320.41
1993,3,18,1284.69
1993,3,19,1252.76
1993,3,20,1252.76
1993,3,21,1241.77
1993,3,22,1230.81
1993,3,23,1176.51
1993,3,24,1335.65
1993,3,25,1419.54
1993,3,26,1435.97
1993,3,27,1435.97
1993,3,28,1442.99
1993,3,29,1578.05
1993,3,30,1680.51
1993,3,31,1238.86
1993,4,1,1129.33
1993,4,2,911.48
1993,4,3,844.5
1993,4,4,828.75
1993,4,5,864.32
1993,4,6,870.24
1993,4,7,840.5
1993,4,8,840.5
1993,4,9,870.24
1993,4,10,900.2
1993,4,11,900.2
1993,4,12,900.2
1993,4,13,844.16
1993,4,14,688.43
1993,4,15,780.65
1993,4,16,740.33
1993,4,17,736.17
1993,4,18,729.99
1993,4,19,723.86
1993,4,20,723.86
1993,4,21,699.44
1993,4,22,618.31
1993,4,23,586.48
1993,4,24,586.48
1993,4,25,586.48
1993,4,26,620.7
1993,4,27,713.05
1993,4,28,715.61
1993,4,29,709.52
1993,4,30,703.43
1993,5,1,703.43
1993,5,2,711.13
1993,5,3,701.34
1993,5,4,703.45
1993,5,5,704.06
1993,5,6,550.46
1993,5,7,532.12
1993,5,8,526.78
1993,5,9,526.78
1993,5,10,526.78
1993,5,11,561.92
1993,5,12,652.27
1993,5,13,703.52
1993,5,14,746.58
1993,5,15,720.36
1993,5,16,663.38
1993,5,17,663.38
1993,5,18,678.05
1993,5,19,651.59
1993,5,20,651.59
1993,5,21,691.54
1993,5,22,663.38
1993,5,23,683.32
1993,5,24,703.43
1993,5,25,656.2
1993,5,26,610.97
1993,5,27,597.72
1993,5,28,597.72
1993,5,29,597.72
1993,5,30,621.9
1993,5,31,644.58
1993,6,1,603.44
1993,6,2,638.68
1993,6,3,667.48
1993,6,4,591.36
1993,6,5,590.16
1993,6,6,618.4
1993,6,7,629.82
1993,6,8,630.01
1993,6,9,593.83
1993,6,10,584.68
1993,6,11,576.63
1993,6,12,562.51
1993,6,13,599.5
1993,6,14,601.43
1993,6,15,601.43
1993,6,16,567.37
1993,6,17,565.6
1993,6,18,545.21
1993,6,19,566.57
1993,6,20,568.04
1993,6,21,568.04
1993,6,22,568.04
1993,6,23,568.04
1993,6,24,568.04
1993,6,25,551.71
1993,6,26,564.03
1993,6,27,546.26
1993,6,28,551.71
1993,6,29,563.65
1993,6,30,559.27
1993,7,1,548.38
1993,7,2,542.94
1993,7,3,534.25
1993,7,4,531.01
1993,7,5,492.61
1993,7,6,818.06
1993,7,7,988.72
1993,7,8,963.17
1993,7,9,948.24
1993,7,10,1005.27
1993,7,11,1067.28
1993,7,12,1001.6
1993,7,13,1004.66
1993,7,14,963.61
1993,7,15,803.3
1993,7,16,797.39
1993,7,17,793.43
1993,7,18,789.48
1993,7,19,789.48
1993,7,20,819.33
1993,7,21,849.18
1993,7,22,851.17
1993,7,23,853.16
1993,7,24,823.24
1993,7,25,793.32
1993,7,26,793.32
1993,7,27,793.32
1993,7,28,793.32
1993,7,29,793.32
1993,7,30,793.32
1993,7,31,787.47
1993,8,1,781.62
1993,8,2,781.62
1993,8,3,783.52
1993,8,4,781.62
1993,8,5,772.01
1993,8,6,762.31
1993,8,7,758.42
1993,8,8,758.42
1993,8,9,768.12
1993,8,10,759.22
1993,8,11,737.01
1993,8,12,733.41
1993,8,13,759.41
1993,8,14,787.45
1993,8,15,789.48
1993,8,16,789.48
1993,8,17,789.48
1993,8,18,789.48
1993,8,19,766.24
1993,8,20,696.89
1993,8,21,721.86
1993,8,22,785.61
1993,8,23,805.23
1993,8,24,815.14
1993,8,25,821.06
1993,8,26,821.06
1993,8,27,851.39
1993,8,28,902.43
1993,8,29,923.14
1993,8,30,923.14
1993,8,31,923.14
1993,9,1,923.14
1993,9,2,927.22
1993,9,3,931.31
1993,9,4,931.31
1993,9,5,931.93
1993,9,6,889.75
1993,9,7,889.75
1993,9,8,889.75
1993,9,9,889.75
1993,9,10,889.75
1993,9,11,889.75
1993,9,12,889.75
1993,9,13,889.75
1993,9,14,889.75
1993,9,15,867.2
1993,9,16,865.71
1993,9,17,856.47
1993,9,18,821.06
1993,9,19,821.06
1993,9,20,815.14
1993,9,21,845.43
1993,9,22,835.27
1993,9,23,871.52
1993,9,24,885.73
1993,9,25,844.17
1993,9,26,809.22
1993,9,27,809.22
1993,9,28,809.22
1993,9,29,799.35
1993,9,30,789.48
1993,10,1,848.37
1993,10,2,869.49
1993,10,3,869.49
1993,10,4,875.6
1993,10,5,680.01
1993,10,6,608.68
1993,10,7,767.3
1993,10,8,784.38
1993,10,9,784.38
1993,10,10,755.81
1993,10,11,781.28
1993,10,12,802.22
1993,10,13,807.99
1993,10,14,809.88
1993,10,15,810
1993,10,16,806.93
1993,10,17,802.86
1993,10,18,797.46
1993,10,19,746.56
1993,10,20,758.2
1993,10,21,777.43
1993,10,22,786.07
1993,10,23,794.75
1993,10,24,794.75
1993,10,25,798.27
1993,10,26,736.17
1993,10,27,770.88
1993,10,28,812.35
1993,10,29,867.63
1993,10,30,828.12
1993,10,31,863.94
1993,11,1,839.06
1993,11,2,830.09
1993,11,3,807.12
1993,11,4,803.47
1993,11,5,767.3
1993,11,6,750.6
1993,11,7,747.36
1993,11,8,744.12
1993,11,9,799.96
1993,11,10,828.5
1993,11,11,777.45
1993,11,12,765.42
1993,11,13,760.32
1993,11,14,760.32
1993,11,15,760.32
1993,11,16,760.32
1993,11,17,771.93
1993,11,18,763.87
1993,11,19,750.6
1993,11,20,747.36
1993,11,21,798.37
1993,11,22,812.29
1993,11,23,815.76
1993,11,24,828.12
1993,11,25,842.08
1993,11,26,850.71
1993,11,27,853.18
1993,11,28,847.29
1993,11,29,834.08
1993,11,30,802.43
1993,12,1,734.88
1993,12,2,734.53
1993,12,3,742.55
1993,12,4,739.33
1993,12,5,776.05
1993,12,6,819.37
1993,12,7,846.09
1993,12,8,888.38
1993,12,9,831.84
1993,12,10,803.51
1993,12,11,794.75
1993,12,12,794.75
1993,12,13,789.57
1993,12,14,784.38
1993,12,15,784.38
1993,12,16,784.38
1993,12,17,784.38
1993,12,18,784.38
1993,12,19,775.77
1993,12,20,798.42
1993,12,21,830.09
1993,12,22,830.09
1993,12,23,839.06
1993,12,24,830.12
1993,12,25,812.29
1993,12,26,852.67
1993,12,27,835.47
1993,12,28,838.93
1993,12,29,812.29
1993,12,30,812.29
1993,12,31,812.29
1994,1,1,842.69
1994,1,2,823.3
1994,1,3,822.2
1994,1,4,824.72
1994,1,5,1109.91
1994,1,6,1302.63
1994,1,7,1518.19
1994,1,8,1511.28
1994,1,9,1578
1994,1,10,1455.59
1994,1,11,1225.94
1994,1,12,1188.04
1994,1,13,1128.61
1994,1,14,1054.32
1994,1,15,1068.64
1994,1,16,1079.01
1994,1,17,1095.68
1994,1,18,1074.87
1994,1,19,1074.27
1994,1,20,935.53
1994,1,21,884.53
1994,1,22,866.03
1994,1,23,903.33
1994,1,24,916.43
1994,1,25,748.81
1994,1,26,899.53
1994,1,27,1081.2
1994,1,28,1044.21
1994,1,29,1013.85
1994,1,30,999.82
1994,1,31,1064.26
1994,2,1,1081.3
1994,2,2,1095.85
1994,2,3,1121.07
1994,2,4,1131.71
1994,2,5,1131.71
1994,2,6,1095.93
1994,2,7,1060.56
1994,2,8,1060.56
1994,2,9,1024.04
1994,2,10,958.68
1994,2,11,993.74
1994,2,12,967.74
1994,2,13,948.89
1994,2,14,984.14
1994,2,15,1019.82
1994,2,16,1019.82
1994,2,17,1067.15
1994,2,18,1066.73
1994,2,19,1092.51
1994,2,20,1134.94
1994,2,21,1054.5
1994,2,22,1023.9
1994,2,23,1013.84
1994,2,24,867.11
1994,2,25,958.65
1994,2,26,1148.88
1994,2,27,1106.83
1994,2,28,1110.62
1994,3,1,1575.37
1994,3,2,1037.17
1994,3,3,463.29
1994,3,4,592.01
1994,3,5,610.97
1994,3,6,654.39
1994,3,7,692.25
1994,3,8,624.35
1994,3,9,660.75
1994,3,10,758.91
1994,3,11,807.97
1994,3,12,722.97
1994,3,13,645.85
1994,3,14,560.65
1994,3,15,568.83
1994,3,16,758.88
1994,3,17,566.15
1994,3,18,518.01
1994,3,19,504.96
1994,3,20,491.92
1994,3,21,491.92
1994,3,22,475.68
1994,3,23,541.93
1994,3,24,611.2
1994,3,25,570.22
1994,3,26,576.19
1994,3,27,586.48
1994,3,28,595.79
1994,3,29,605.15
1994,3,30,605.15
1994,3,31,605.15
1994,4,1,571.03
1994,4,2,569.39
1994,4,3,550.58
1994,4,4,547.32
1994,4,5,547.32
1994,4,6,591.41
1994,4,7,601.43
1994,4,8,559.04
1994,4,9,540.82
1994,4,10,541.94
1994,4,11,577.39
1994,4,12,556.59
1994,4,13,547.39
1994,4,14,557.67
1994,4,15,569.08
1994,4,16,562.51
1994,4,17,558.21
1994,4,18,556.08
1994,4,19,558.27
1994,4,20,561.51
1994,4,21,564.76
1994,4,22,584.2
1994,4,23,648.14
1994,4,24,667.48
1994,4,25,671.35
1994,4,26,623.5
1994,4,27,574.45
1994,4,28,565.75
1994,4,29,565.75
1994,4,30,565.75
1994,5,1,571.19
1994,5,2,579.27
1994,5,3,582.6
1994,5,4,579.27
1994,5,5,518.55
1994,5,6,512.09
1994,5,7,605.15
1994,5,8,605.15
1994,5,9,605.15
1994,5,10,605.15
1994,5,11,605.15
1994,5,12,605.15
1994,5,13,605.15
1994,5,14,603.29
1994,5,15,592
1994,5,16,579.27
1994,5,17,576.63
1994,5,18,579.27
1994,5,19,595.01
1994,5,20,689.61
1994,5,21,659.95
1994,5,22,694.86
1994,5,23,647.31
1994,5,24,608.86
1994,5,25,608.89
1994,5,26,612.84
1994,5,27,603.3
1994,5,28,593.83
1994,5,29,593.83
1994,5,30,624.64
1994,5,31,583.16
1994,6,1,578.92
1994,6,2,547
1994,6,3,560.24
1994,6,4,550.64
1994,6,5,535.38
1994,6,6,550.61
1994,6,7,531.37
1994,6,8,589.05
1994,6,9,562.24
1994,6,10,570.15
1994,6,11,570.15
1994,6,12,570.15
1994,6,13,570.15
1994,6,14,546.65
1994,6,15,526.78
1994,6,16,527.82
1994,6,17,528.9
1994,6,18,526.69
1994,6,19,524.49
1994,6,20,526.69
1994,6,21,546.08
1994,6,22,577.79
1994,6,23,474.81
1994,6,24,560.95
1994,6,25,570.15
1994,6,26,570.15
1994,6,27,570.15
1994,6,28,581.78
1994,6,29,587.24
1994,6,30,487.24
1994,7,1,566.29
1994,7,2,574.52
1994,7,3,575.59
1994,7,4,576.63
1994,7,5,544.59
1994,7,6,535.95
1994,7,7,556.07
1994,7,8,563.64
1994,7,9,565.75
1994,7,10,569.09
1994,7,11,573.47
1994,7,12,576.72
1994,7,13,578.92
1994,7,14,578.92
1994,7,15,578.92
1994,7,16,578.92
1994,7,17,578.92
1994,7,18,540.25
1994,7,19,494.1
1994,7,20,478.92
1994,7,21,478.92
1994,7,22,495.18
1994,7,23,538.44
1994,7,24,555.03
1994,7,25,557.14
1994,7,26,559.27
1994,7,27,559.27
1994,7,28,585.66
1994,7,29,688.09
1994,7,30,686.35
1994,7,31,725.86
1994,8,1,707.27
1994,8,2,560.33
1994,8,3,537.57
1994,8,4,535.38
1994,8,5,535.38
1994,8,6,535.38
1994,8,7,535.38
1994,8,8,578.75
1994,8,9,703.41
1994,8,10,809.49
1994,8,11,828.75
1994,8,12,828.75
1994,8,13,828.75
1994,8,14,828.75
1994,8,15,772
1994,8,16,665.54
1994,8,17,636.12
1994,8,18,636.12
1994,8,19,636.12
1994,8,20,636.12
1994,8,21,636.12
1994,8,22,636.12
1994,8,23,636.12
1994,8,24,636.12
1994,8,25,636.12
1994,8,26,636.12
1994,8,27,636.12
1994,8,28,636.12
1994,8,29,636.12
1994,8,30,636.12
1994,8,31,636.12
1994,9,1,630.19
1994,9,2,624.28
1994,9,3,624.28
1994,9,4,624.28
1994,9,5,686.87
1994,9,6,694.18
1994,9,7,643.72
1994,9,8,643.72
1994,9,9,674.85
1994,9,10,702.22
1994,9,11,679.24
1994,9,12,675.22
1994,9,13,738.06
1994,9,14,703.15
1994,9,15,675.22
1994,9,16,665.31
1994,9,17,655.43
1994,9,18,720.57
1994,9,19,674.28
1994,9,20,669.56
1994,9,21,669.56
1994,9,22,670.75
1994,9,23,727.97
1994,9,24,899.84
1994,9,25,914.64
1994,9,26,946.36
1994,9,27,912.76
1994,9,28,967.95
1994,9,29,910.96
1994,9,30,926.96
1994,10,1,1050.19
1994,10,2,1110.3
1994,10,3,1032.8
1994,10,4,681.09
1994,10,5,595.68
1994,10,6,651.45
1994,10,7,1007.07
1994,10,8,1060.91
1994,10,9,1024.53
1994,10,10,962.53
1994,10,11,798.39
1994,10,12,820.3
1994,10,13,844.34
1994,10,14,848.19
1994,10,15,848.19
1994,10,16,813.72
1994,10,17,813.72
1994,10,18,848.19
1994,10,19,848.19
1994,10,20,828.45
1994,10,21,797.24
1994,10,22,786.54
1994,10,23,782.27
1994,10,24,794.2
1994,10,25,688.24
1994,10,26,639.91
1994,10,27,699.42
1994,10,28,963.68
1994,10,29,1028.8
1994,10,30,1045.79
1994,10,31,957.17
1994,11,1,671.11
1994,11,2,624.28
1994,11,3,620.53
1994,11,4,610.96
1994,11,5,628.07
1994,11,6,650.22
1994,11,7,732.12
1994,11,8,980.26
1994,11,9,964.89
1994,11,10,1190.04
1994,11,11,1310.18
1994,11,12,1295.66
1994,11,13,1299.84
1994,11,14,1188.8
1994,11,15,775.15
1994,11,16,676.53
1994,11,17,730.51
1994,11,18,786.54
1994,11,19,792.94
1994,11,20,767.58
1994,11,21,755.09
1994,11,22,750.96
1994,11,23,735.29
1994,11,24,786.54
1994,11,25,837.04
1994,11,26,1010.02
1994,11,27,1054.38
1994,11,28,1054.38
1994,11,29,966.72
1994,11,30,940.98
1994,12,1,985
1994,12,2,725.57
1994,12,3,643.76
1994,12,4,624.28
1994,12,5,624.28
1994,12,6,624.28
1994,12,7,620.53
1994,12,8,616.81
1994,12,9,616.81
1994,12,10,755.33
1994,12,11,718.84
1994,12,12,669.3
1994,12,13,663.38
1994,12,14,707.71
1994,12,15,683.29
1994,12,16,743.12
1994,12,17,950.86
1994,12,18,990.84
1994,12,19,997.12
1994,12,20,1003.41
1994,12,21,1003.41
1994,12,22,982.46
1994,12,23,992.97
1994,12,24,1050.14
1994,12,25,1115.09
1994,12,26,1115.09
1994,12,27,1124.52
1994,12,28,1132.49
1994,12,29,1132.49
1994,12,30,1132.49
1994,12,31,1132.49
1995,1,1,1132.49
1995,1,2,1132.49
1995,1,3,1147.85
1995,1,4,1163.25
1995,1,5,1163.25
1995,1,6,1130.3
1995,1,7,1146.41
1995,1,8,1185.49
1995,1,9,1103.86
1995,1,10,878.33
1995,1,11,860.33
1995,1,12,860.33
1995,1,13,860.33
1995,1,14,894.38
1995,1,15,928.71
1995,1,16,964.95
1995,1,17,971.26
1995,1,18,1093.13
1995,1,19,1174.05
1995,1,20,1185.54
1995,1,21,1014.37
1995,1,22,900.35
1995,1,23,864.21
1995,1,24,828.45
1995,1,25,807.97
1995,1,26,844.37
1995,1,27,914.64
1995,1,28,1126.55
1995,1,29,1151.97
1995,1,30,1158.93
1995,1,31,1595.2
1995,2,1,1721.5
1995,2,2,1271.16
1995,2,3,1104.08
1995,2,4,1097.58
1995,2,5,1175.88
1995,2,6,1123.16
1995,2,7,1154.94
1995,2,8,1091.55
1995,2,9,819.64
1995,2,10,854.94
1995,2,11,868.1
1995,2,12,871.1
1995,2,13,896.97
1995,2,14,887.7
1995,2,15,875.06
1995,2,16,887.51
1995,2,17,901.09
1995,2,18,1010.54
1995,2,19,1547.9
1995,2,20,1349.04
1995,2,21,1151.8
1995,2,22,1030.37
1995,2,23,954.74
1995,2,24,910.45
1995,2,25,888.13
1995,2,26,877.56
1995,2,27,872.96
1995,2,28,869.79
1995,3,1,869.44
1995,3,2,869.22
1995,3,3,868.97
1995,3,4,868.71
1995,3,5,868.53
1995,3,6,879.41
1995,3,7,865.73
1995,3,8,864.59
1995,3,9,798.74
1995,3,10,704.37
1995,3,11,692.91
1995,3,12,694.07
1995,3,13,695.75
1995,3,14,709.14
1995,3,15,713.71
1995,3,16,773.1
1995,3,17,883.27
1995,3,18,1122.48
1995,3,19,1202.03
1995,3,20,1285.52
1995,3,21,1258.99
1995,3,22,1146.28
1995,3,23,1135.28
1995,3,24,1204.92
1995,3,25,1130.79
1995,3,26,1232.8
1995,3,27,1106.85
1995,3,28,802.75
1995,3,29,751.29
1995,3,30,751.29
1995,3,31,737.8
1995,4,1,732.11
1995,4,2,825
1995,4,3,936.84
1995,4,4,1012.8
1995,4,5,1166.3
1995,4,6,1163.46
1995,4,7,1142.08
1995,4,8,1149.18
1995,4,9,1204.93
1995,4,10,1216.65
1995,4,11,1225.11
1995,4,12,1225.11
1995,4,13,1225.11
1995,4,14,1238.69
1995,4,15,1216.04
1995,4,16,1184.93
1995,4,17,1176.64
1995,4,18,1127.61
1995,4,19,984.17
1995,4,20,952.99
1995,4,21,952.99
1995,4,22,1037.68
1995,4,23,1027.66
1995,4,24,987.46
1995,4,25,975.97
1995,4,26,968.94
1995,4,27,961.93
1995,4,28,961.93
1995,4,29,1046.76
1995,4,30,1063.96
1995,5,1,1071.32
1995,5,2,980.12
1995,5,3,792.87
1995,5,4,817.38
1995,5,5,831.34
1995,5,6,779.38
1995,5,7,751.29
1995,5,8,751.29
1995,5,9,819.25
1995,5,10,831.34
1995,5,11,831.34
1995,5,12,831.34
1995,5,13,831.34
1995,5,14,831.34
1995,5,15,831.34
1995,5,16,837.56
1995,5,17,843.78
1995,5,18,858.6
1995,5,19,792.22
1995,5,20,633.23
1995,5,21,611.97
1995,5,22,611.97
1995,5,23,611.97
1995,5,24,611.97
1995,5,25,611.97
1995,5,26,611.97
1995,5,27,611.97
1995,5,28,611.97
1995,5,29,611.97
1995,5,30,611.97
1995,5,31,611.97
1995,6,1,697.51
1995,6,2,865.99
1995,6,3,886.38
1995,6,4,886.38
1995,6,5,890.74
1995,6,6,895.1
1995,6,7,895.1
1995,6,8,895.1
1995,6,9,858.03
1995,6,10,823.05
1995,6,11,823.05
1995,6,12,814.83
1995,6,13,809.24
1995,6,14,719.27
1995,6,15,759.09
1995,6,16,790.29
1995,6,17,743.6
1995,6,18,724.51
1995,6,19,724.51
1995,6,20,724.51
1995,6,21,715.62
1995,6,22,707.18
1995,6,23,664.97
1995,6,24,642.73
1995,6,25,642.73
1995,6,26,642.73
1995,6,27,747
1995,6,28,806.81
1995,6,29,816.94
1995,6,30,867.94
1995,7,1,938.49
1995,7,2,890.11
1995,7,3,737.31
1995,7,4,685.76
1995,7,5,653.83
1995,7,6,633.44
1995,7,7,633.44
1995,7,8,625.76
1995,7,9,615.04
1995,7,10,611.97
1995,7,11,611.97
1995,7,12,611.97
1995,7,13,646.95
1995,7,14,689.23
1995,7,15,757.07
1995,7,16,833.04
1995,7,17,880.04
1995,7,18,839.8
1995,7,19,793.71
1995,7,20,870.85
1995,7,21,933.57
1995,7,22,919.3
1995,7,23,912.66
1995,7,24,987.55
1995,7,25,1201.63
1995,7,26,1227.38
1995,7,27,1188.71
1995,7,28,915.56
1995,7,29,864.91
1995,7,30,923.86
1995,7,31,919.31
1995,8,1,980.79
1995,8,2,996.55
1995,8,3,968.5
1995,8,4,1081.89
1995,8,5,1150.91
1995,8,6,1128.81
1995,8,7,1113.72
1995,8,8,816.59
1995,8,9,761
1995,8,10,822.45
1995,8,11,1107.2
1995,8,12,1095.65
1995,8,13,1032.35
1995,8,14,1097.96
1995,8,15,1045.17
1995,8,16,697.89
1995,8,17,658.28
1995,8,18,682.93
1995,8,19,681.44
1995,8,20,754.41
1995,8,21,838.54
1995,8,22,821.6
1995,8,23,802.72
1995,8,24,785.14
1995,8,25,1063.31
1995,8,26,1080.06
1995,8,27,1066.44
1995,8,28,1049.45
1995,8,29,782.88
1995,8,30,724.51
1995,8,31,724.51
1995,9,1,799.82
1995,9,2,1026.83
1995,9,3,1079.91
1995,9,4,1005.44
1995,9,5,843.98
1995,9,6,778.86
1995,9,7,762.87
1995,9,8,762.87
1995,9,9,753.19
1995,9,10,765.16
1995,9,11,773.8
1995,9,12,777.97
1995,9,13,778.39
1995,9,14,787.55
1995,9,15,780.06
1995,9,16,783.75
1995,9,17,830.3
1995,9,18,843.78
1995,9,19,843.78
1995,9,20,804.83
1995,9,21,767.06
1995,9,22,770.03
1995,9,23,800.69
1995,9,24,810.97
1995,9,25,812.38
1995,9,26,810.24
1995,9,27,797.08
1995,9,28,770.77
1995,9,29,796.24
1995,9,30,802.18
1995,10,1,828.35
1995,10,2,926.66
1995,10,3,1150.78
1995,10,4,1139.59
1995,10,5,1059.14
1995,10,6,842.48
1995,10,7,851.15
1995,10,8,941.42
1995,10,9,913.47
1995,10,10,862.85
1995,10,11,848.02
1995,10,12,833.39
1995,10,13,823.05
1995,10,14,823.05
1995,10,15,851.75
1995,10,16,849.95
1995,10,17,823.05
1995,10,18,812.81
1995,10,19,842.36
1995,10,20,831.34
1995,10,21,981.12
1995,10,22,1022.72
1995,10,23,931.97
1995,10,24,672.18
1995,10,25,642.73
1995,10,26,709.16
1995,10,27,700.64
1995,10,28,669.67
1995,10,29,656.95
1995,10,30,633.5
1995,10,31,658.68
1995,11,1,821.08
1995,11,2,809.83
1995,11,3,803.59
1995,11,4,801.13
1995,11,5,905.86
1995,11,6,828.62
1995,11,7,771.25
1995,11,8,743.42
1995,11,9,714.03
1995,11,10,690.71
1995,11,11,668.23
1995,11,12,668.49
1995,11,13,714.78
1995,11,14,841.24
1995,11,15,880.99
1995,11,16,912.18
1995,11,17,661.21
1995,11,18,564.38
1995,11,19,654.66
1995,11,20,994.83
1995,11,21,7663.15
1995,11,22,12699.47
1995,11,23,3581.93
1995,11,24,1468.97
1995,11,25,774.11
1995,11,26,549.63
1995,11,27,466.48
1995,11,28,483.67
1995,11,29,495.57
1995,11,30,501.16
1995,12,1,607.31
1995,12,2,651.33
1995,12,3,642.45
1995,12,4,637.65
1995,12,5,638.34
1995,12,6,642.12
1995,12,7,645.91
1995,12,8,649.71
1995,12,9,653.53
1995,12,10,657.92
1995,12,11,678.91
1995,12,12,697.67
1995,12,13,709.33
1995,12,14,713.7
1995,12,15,720.81
1995,12,16,735.97
1995,12,17,833.45
1995,12,18,917.64
1995,12,19,891.2
1995,12,20,871.03
1995,12,21,868.11
1995,12,22,891.95
1995,12,23,1273.66
1995,12,24,1841.7
1995,12,25,5783.17
1995,12,26,3166.08
1995,12,27,1462.25
1995,12,28,1144.41
1995,12,29,1046.37
1995,12,30,1000.14
1995,12,31,975.99
1996,1,1,953.4
1996,1,2,944.88
1996,1,3,989.41
1996,1,4,1217.41
1996,1,5,1828.04
1996,1,6,2153.07
1996,1,7,1765.14
1996,1,8,1338.37
1996,1,9,1441.45
1996,1,10,8392.52
1996,1,11,15442.38
1996,1,12,7690.28
1996,1,13,2397.98
1996,1,14,1190.06
1996,1,15,1302.13
1996,1,16,809.36
1996,1,17,652.34
1996,1,18,586.96
1996,1,19,545.05
1996,1,20,586.54
1996,1,21,602.99
1996,1,22,622.8
1996,1,23,1077.05
1996,1,24,1512.94
1996,1,25,1387.25
1996,1,26,1180.44
1996,1,27,1319.45
1996,1,28,3995.21
1996,1,29,3764.45
1996,1,30,2800.74
1996,1,31,1272.36
1996,2,1,1022.6
1996,2,2,969.63
1996,2,3,882.93
1996,2,4,815.62
1996,2,5,793.24
1996,2,6,786.72
1996,2,7,845.21
1996,2,8,917.86
1996,2,9,882.36
1996,2,10,780.91
1996,2,11,752.23
1996,2,12,732.73
1996,2,13,747.13
1996,2,14,829.69
1996,2,15,980.38
1996,2,16,1067.1
1996,2,17,1079.78
1996,2,18,1080.05
1996,2,19,1080.35
1996,2,20,1080.63
1996,2,21,1079.27
1996,2,22,1074.51
1996,2,23,1047.87
1996,2,24,1012.44
1996,2,25,974.86
1996,2,26,943.03
1996,2,27,928.97
1996,2,28,927.83
1996,2,29,926.92
1996,3,1,925.04
1996,3,2,870.77
1996,3,3,858.56
1996,3,4,859.61
1996,3,5,866.59
1996,3,6,864.06
1996,3,7,600.39
1996,3,8,575.86
1996,3,9,601.48
1996,3,10,592.57
1996,3,11,607.87
1996,3,12,611.99
1996,3,13,609.41
1996,3,14,609.03
1996,3,15,609.03
1996,3,16,609.03
1996,3,17,609.03
1996,3,18,608.28
1996,3,19,602.99
1996,3,20,597.73
1996,3,21,620.72
1996,3,22,1042.43
1996,3,23,1122.18
1996,3,24,1134.31
1996,3,25,1135.51
1996,3,26,1131.46
1996,3,27,1100.03
1996,3,28,1027.08
1996,3,29,909.79
1996,3,30,809.5
1996,3,31,760.14
1996,4,1,757.08
1996,4,2,762.97
1996,4,3,761.08
1996,4,4,772.91
1996,4,5,894.26
1996,4,6,911.51
1996,4,7,907.17
1996,4,8,906.56
1996,4,9,918.14
1996,4,10,928.11
1996,4,11,929.3
1996,4,12,928.11
1996,4,13,926.53
1996,4,14,933.66
1996,4,15,950.22
1996,4,16,947.4
1996,4,17,946.12
1996,4,18,958.85
1996,4,19,970.69
1996,4,20,982.27
1996,4,21,993.25
1996,4,22,1002.11
1996,4,23,1049.87
1996,4,24,1046.6
1996,4,25,1012.81
1996,4,26,997.96
1996,4,27,1023.49
1996,4,28,1012.75
1996,4,29,985.18
1996,4,30,1002.53
1996,5,1,1553.81
1996,5,2,18619.32
1996,5,3,51414.76
1996,5,4,110930.82
1996,5,5,169797.42
1996,5,6,144720.69
1996,5,7,73683.75
1996,5,8,33164.76
1996,5,9,15416.91
1996,5,10,10274.79
1996,5,11,7663.82
1996,5,12,5918.8
1996,5,13,4767.75
1996,5,14,3794.24
1996,5,15,3101.08
1996,5,16,3069.06
1996,5,17,3328.06
1996,5,18,2966.37
1996,5,19,2613.21
1996,5,20,2358.32
1996,5,21,2189.74
